projet_id,projet_year,projet_nom,projet_montant,projet_arr,numero_marche,fournisseur_nom,fournisseur_siret,marche_objet,marche_annee,marche_montant,score,label,reason
2024_13_36_018,2024,Bruneseau Nord - 8 classes - Construction,2521846.13,13,decp-2025T06587,,43124103300023,"Travaux de réhabilitation de l'aile ouest des vestiaires du Stade Pershing, du ravalement de l'intégralité des façades, de l'aménagement des abords immédiats et de la réfection de l'étanchéité de l'aile est (8 lots) à Paris 12ème - Etanchéité – Réfection toiture-terrasse ailes Nord-Est avec lanterneaux",2025,299997.68,0.7,probable,overlap=['nord']
2024_13_36_018,2024,Bruneseau Nord - 8 classes - Construction,2521846.13,13,decp-2026T01688,,56206287700021,"Restauration des façades Nord, Est et Ouest de l’église de La Madeleine, Paris 8ème - Echafaudages - Pierre de taille",2026,8448709.57,0.7,probable,overlap=['nord']
2024_13_36_018,2024,Bruneseau Nord - 8 classes - Construction,2521846.13,13,decp-2026S01285,,32381463200150,"Accords-cadres à bons de commande en 2 lots pour l'audit et le contrôle règlementaire des systèmes de ventilation dans l'objectif de constituer des dossiers de référence et contrôle des systèmes de ventilation et d'assainissement de l'air des établissements de la Ville de Paris. - Périmètre dit Nord : arrondissements parisiens des 1er au 4ème, des 8ème au 11ème et des 18ème au 20ème et les sites situés dans les départements 92, 93, 95 et 78.",2026,1000000.0,0.7,probable,overlap=['nord']
2024_13_36_018,2024,Bruneseau Nord - 8 classes - Construction,2521846.13,13,decp-2026T01690,,32018244700054,"Restauration des façades Nord, Est et Ouest de l’église de La Madeleine, Paris 8ème - Couverture",2026,302118.95,0.7,probable,overlap=['nord']
2023_20_57_023,2023,"Crèche collective 73, boulevard Davout - Construction d'une crèche",2493214.25,20,,,,,,,,no_match,aucun candidat score >= 0.60
2024_12_33_009,2024,Embellir votre quartier: Aligre,2338960.48,12,decp-2025T03843,,82572049300014,"Réalisation, transport et pose de deux arches rue d’Aligre – 12e arrondissement de Paris",2025,50024.0,0.85,confirmed,overlap=['aligre']
2024_16_45_018,2024,Etablissement Multi-Accueil 45-47 Boulevard Exelmans,2294028.21,16,,,,,,,,no_match,aucun candidat score >= 0.60
2023_20_57_024,2023,"Crèche collective 29, rue des Maraichers - Construction d'une crèche",2288889.22,20,,,,,,,,no_match,aucun candidat score >= 0.60
2024_19_54_018,2024,"Crèche Collective 7, Allée Des Eiders - Restructuration",2205791.07,19,20242024T02145,TRAVAUX BATS ELECTRICITE SECURITE,39436621500066,SA4-TRVX DE RESTRUCT°CRECHE EIDERS 7 ALLEE EIDERS-LOT4,2024,714292.97,1.0,confirmed,"overlap=['allee', 'eiders']"
2024_19_54_018,2024,"Crèche Collective 7, Allée Des Eiders - Restructuration",2205791.07,19,20222022S00457,RMDM ARCHITECTES,43955573100033,MOE RESTRUCTURATION CRECHE 7 ALLÉE DES EIDERS 75019,2022,416650.0,1.0,confirmed,"overlap=['allee', 'eiders', 'restructuration']"
2024_19_54_018,2024,"Crèche Collective 7, Allée Des Eiders - Restructuration",2205791.07,19,20212021T03036,AGENCEMENT CLOISONS DECORAT PARQUET,48350901400047,"REMPL MENUISERIE EXT EM 5,ALLEE DES EIDERS 75019 PARIS",2021,212122.85,1.0,confirmed,"overlap=['allee', 'eiders']"
2024_19_54_018,2024,"Crèche Collective 7, Allée Des Eiders - Restructuration",2205791.07,19,20242024T02142,EDILE CONSTRUCTION,37770055400050,SA4_RESTRUCT° CRECHE EIDERS 75019_L1:GROS OEUVRE-ESPACES EXT,2024,1890109.32,0.85,confirmed,overlap=['eiders']
2024_19_54_018,2024,"Crèche Collective 7, Allée Des Eiders - Restructuration",2205791.07,19,20232023S03812,MODAL ARCHITECTURE,81824817100022,MOE POUR RESTRUCTURATION CRECHE BOSSUET 7501,2023,328000.0,0.85,confirmed,overlap=['restructuration']
2022_20_62_036,2022,"CC 73, boulevard Davout - Construction",2164417.0,20,20222022S05488,INSTITUT FORMAT. ANIMAT. CONSEIL,33273739400244,SA2 LOT 2- GESTION EXPLOITATION EPJ DAVOUT ET TAOS 75020,2022,4652580.18,0.85,confirmed,overlap=['davout']
2022_20_62_036,2022,"CC 73, boulevard Davout - Construction",2164417.0,20,20191210001590,ESTB,44345678500049,MODERNISATION ISOLATION FAÇADES EP 51 BD DAVOUT 20ÈME,2020,358800.0,0.85,confirmed,overlap=['davout']
2022_20_62_036,2022,"CC 73, boulevard Davout - Construction",2164417.0,20,20201210029817,CELSIO,38857243000048,MODERNISATION CHAUFFAGE ECOLE POLYVALENTE DAVOUT,2020,218584.02,0.85,confirmed,overlap=['davout']
2024_17_48_014,2024,Embellir votre quartier: Epinettes,2116720.29,17,20242024S04568,JONES,32703138100012,MAINTENANCE CURATIVE CLAVECINS & EPINETTES DU CRR,2024,41900.0,0.85,confirmed,overlap=['epinettes']
2024_10_27_018,2024,Vélorue autour du canal St Martin,2043445.83,10,20242024S09979,BATAIL-LOG,84770940900019,SA3.ACBC.TRANSPORT VOIE FLUVIAL MATÉRIAUX CANAL SAINT MARTIN,2024,500000.0,1.0,confirmed,"overlap=['canal', 'martin']"
2024_10_27_018,2024,Vélorue autour du canal St Martin,2043445.83,10,decp-2025T01821,,35268305600043,"Marché de travaux de mise à niveau des équipements de machinerie scénique de la Maison de la Poésie, sise 157 rue Saint Martin à Paris 3ème Il est prévu les travaux suivants : - Dépose des matériels scéniques existants non conservés et évacuation. - Réalisation des travaux d’installation des équipements de machinerie scénique. - Organisation des tests de mise en service.",2025,265000.0,0.85,confirmed,overlap=['martin']
2024_10_27_018,2024,Vélorue autour du canal St Martin,2043445.83,10,decp-2025T05106,,43980370100051,"Marché de travaux tous corps d'état dans les écoles du 10ème arrdt de Paris _ Lot 1 : Rénovation TCE des locaux de l’école maternelle située 28, rue Hôpital Saint-Louis 75010 Paris_Lot 2 : Rénovation TCE des locaux de l’école maternelle située 28, rue écluse Saint-Martin 75010 Paris _Lot 3 : Rénovation des locaux de l’école élémentaire 33, avenue Claude Vellefaux 75010 Paris - Lot : Rénovation TCE des locaux de l’école maternelle située 28, rue Hôpital Saint-Louis 75010 Paris",2025,222008.91,0.85,confirmed,overlap=['martin']
2024_10_27_018,2024,Vélorue autour du canal St Martin,2043445.83,10,decp-2025T04676,,39436621500041,"Marché de travaux tous corps d'état dans les écoles du 10ème arrdt de Paris _ Lot 1 : Rénovation TCE des locaux de l’école maternelle située 28, rue Hôpital Saint-Louis 75010 Paris_Lot 2 : Rénovation TCE des locaux de l’école maternelle située 28, rue écluse Saint-Martin 75010 Paris _Lot 3 : Rénovation des locaux de l’école élémentaire 33, avenue Claude Vellefaux 75010 Paris - Lot : Rénovation TCE des locaux de l’école maternelle située 28, rue écluse Saint-Martin 75010 Paris",2025,175209.5,0.85,confirmed,overlap=['martin']
2024_10_27_018,2024,Vélorue autour du canal St Martin,2043445.83,10,decp-2025T00528,,42350147700016,"Marché de travaux relatif de regroupement des services à la population de la Mairie du 10e arrdt située 72, rue du Faubourg Saint Martin 75010 Paris - TRAVAUX DE MENUISERIE INTERIEURE BOIS-AGENCEMENT",2025,148250.3,0.85,confirmed,overlap=['martin']
2022_07_18_010,2022,Ilot St Germain - Construction d'un gymnase,2018522.0,7,20232023T02829,SOCIETE ENTREPRISE DEGAINE,56206287700021,SA4 RESTAURATION PRESBYTERE ST GERMAIN DES PRES - LOT1,2023,425986.28,0.85,confirmed,overlap=['germain']
2022_07_18_010,2022,Ilot St Germain - Construction d'un gymnase,2018522.0,7,20232023T02830,LES ETABLISSEMENTS GIFFARD,52284772200025,SA4 RESTAURATION PRESBYTERE ST GERMAIN DES PRES - LOT2,2023,250008.22,0.85,confirmed,overlap=['germain']
2022_07_18_010,2022,Ilot St Germain - Construction d'un gymnase,2018522.0,7,20232023T04644,SOCIETE AURION ET COMPAGNIE,38302656400039,PRESBYTÈRE SAINT GERMAIN DE CHARONNE 4 PL SAINT BLAISE,2023,146728.7,0.85,confirmed,overlap=['germain']
2022_07_18_010,2022,Ilot St Germain - Construction d'un gymnase,2018522.0,7,20232023S07417,PARIS SAINT GERMAIN FOOTBALL,38235772100051,BILLETTERIE AU PARIS SAINT-GERMAIN 2023 2024,2023,70031.39,0.85,confirmed,overlap=['germain']
2022_07_18_010,2022,Ilot St Germain - Construction d'un gymnase,2018522.0,7,20232023T02831,UNION TECHNIQUE DU BATIMENT,57206414500145,SA4 RESTAURATION PRESBYTERE ST GERMAIN DES PRES - LOT3,2023,67000.0,0.85,confirmed,overlap=['germain']
2024_05_12_017,2024,Ehpad Jardin Des Plantes,2000000.0,5,,,,,,,,no_match,aucun candidat score >= 0.60
2023_11_30_033,2023,Ecole maternelle Souzy - Rénovation de la cuisine,1927187.8,11,,,,,,,,no_match,aucun candidat score >= 0.60
2024_15_42_020,2024,Restructuration du conservatoire du 15e,1862064.85,15,20242024T03742,TRAVAUX BATS ELECTRICITE SECURITE,39436621500066,TVX RESTRUCTURATION BUREAUX ET DEPLACT SALLE SITE COMMANDEUR,2024,389384.95,0.85,confirmed,overlap=['restructuration']
2024_15_42_020,2024,Restructuration du conservatoire du 15e,1862064.85,15,20242024T03054,DMW,81014577100020,TRAVAUX DE RESTRUCTURATION DU GRPE SCOLAIRE VANDREZANNE 13È,2024,304257.14,0.85,confirmed,overlap=['restructuration']
2024_15_42_020,2024,Restructuration du conservatoire du 15e,1862064.85,15,20242024T05734,TERENOVE,84161473800026,TRAVAUX DE RESTRUCTURATION DES SANITAIRES DE LA COUR DU,2024,173233.74,0.85,confirmed,overlap=['restructuration']
2024_15_42_020,2024,Restructuration du conservatoire du 15e,1862064.85,15,20242024T00493,STAAT,80921284800034,TRAVAUX RESTRUCTURATION BUREAUX R+1 QUARTIER JEUNES PARIS 1E,2024,160000.0,0.85,confirmed,overlap=['restructuration']
2024_15_42_020,2024,Restructuration du conservatoire du 15e,1862064.85,15,20242024T04147,TERENOVE,84161473800026,RESTRUCTURATION ZONES CHANGE/CRÉATION MONTE-CHARGE LINGE,2024,155183.07,0.85,confirmed,overlap=['restructuration']
2024_00_9_025,2024,"Crèche Collective 26, Rue Saint Roch - Restructuration",1820337.73,0,20222022S01010,AMOES,49519128000066,SUBSÉQUENT AMO RESTRUCTURATION CRECHE SAINT ROCH,2022,69972.0,1.0,confirmed,"overlap=['restructuration', 'roch']"
2024_00_9_025,2024,"Crèche Collective 26, Rue Saint Roch - Restructuration",1820337.73,0,20212021S07467,ATELIER GIET ARCHITECTURE,49071473000036,MOE RESTRUCTURATION CC 26 RUE SAINT ROCH 75001 SAMO,2021,445870.04,1.0,confirmed,"overlap=['restructuration', 'roch']"
2024_00_9_025,2024,"Crèche Collective 26, Rue Saint Roch - Restructuration",1820337.73,0,20232023T07496,DP.R,42878198300039,SA4-TVX RESTRUCTURATION CRECHE ST ROCH 75001 - LOT 1 TCE,2023,3750422.0,1.0,confirmed,"overlap=['restructuration', 'roch']"
2024_00_9_025,2024,"Crèche Collective 26, Rue Saint Roch - Restructuration",1820337.73,0,20242024S00374,MANERGY,32858182200033,SA4_AC BC&MS MOE RESTRUCTURATION CRECHE PREAULT 19ÈME,2024,1000000.0,0.85,confirmed,overlap=['restructuration']
2024_00_9_025,2024,"Crèche Collective 26, Rue Saint Roch - Restructuration",1820337.73,0,20242024S02990,STUDIO AUTHIER & ASSOCIES SAS,53153110100032,MOE RESTRUCTURATION-EXTENSION BATIMENT SAINT MARCEL 75013,2024,951662.5,0.85,confirmed,overlap=['restructuration']
2022_14_41_026,2022,ZAC St Vincent Paul - Création d'une école,1793995.0,14,20212021T00119,SMC2,45075840400047,SA4 CS PAUL MEURICE LOT1: STRUCT/CHARP.METAL/COUVERT/ETANCHE,2021,578986.9,0.75,probable,overlap=['paul']
2022_14_41_026,2022,ZAC St Vincent Paul - Création d'une école,1793995.0,14,20232023T04017,CHAPELEC,32878186900065,DESAMIANTAGE ETANCHEITE TOITURES EP PAUL VALERY 16EME,2023,153443.86,0.7,probable,overlap=['paul']
2022_14_41_026,2022,ZAC St Vincent Paul - Création d'une école,1793995.0,14,20232023T11382,L ATELIER DE FACTURE D ORGUES,49786199700011,TRAVAUX DE RELEVAGE PARTIEL DU GRD ORGUE ST PAUL ST LOUIS,2023,63710.0,0.7,probable,overlap=['paul']
2022_14_41_026,2022,ZAC St Vincent Paul - Création d'une école,1793995.0,14,20232023T03315,FRANCILIENNE PEINTURE REVETEMENT,38346487200050,TRAVAUX RAVALEMENT MUR PIGNON CC SAINT-PAUL PARIS 4ÈME,2023,63312.62,0.7,probable,overlap=['paul']
2024_08_21_011,2024,Eglise Sainte-Marie Madeleine - Restauration de l'ensemble des façades,1769803.92,8,20212021T00588,SPMG,84115124400024,SA4 RESTAURATION FACADE SUD EGLISE MADELEINE LOT2: MARBRERIE,2021,257798.05,0.9,confirmed,overlap=['madeleine']
2024_08_21_011,2024,Eglise Sainte-Marie Madeleine - Restauration de l'ensemble des façades,1769803.92,8,20232023S03703,1090 ARCHITECTES,80352183000015,MO RESTAURATION FACADES EGLISE DE LA MADELEINE,2023,630720.0,0.85,confirmed,overlap=['madeleine']
2024_08_21_011,2024,Eglise Sainte-Marie Madeleine - Restauration de l'ensemble des façades,1769803.92,8,20232023S06120,BUREAU D ETUDES ET DE CONSEILS EN,40353972900034,CSPS RESTAURAT° FACADES OUEST/NORD/EST EGLISE LA MADELEINE,2023,90945.0,0.85,confirmed,overlap=['madeleine']
2024_08_21_011,2024,Eglise Sainte-Marie Madeleine - Restauration de l'ensemble des façades,1769803.92,8,20232023T07124,PROCHALOR,78432563100108,MODERNISATION GENIE CLIMATIQUE EGLISE DE LA MADELEINE,2023,339090.91,0.85,confirmed,overlap=['madeleine']
2024_08_21_011,2024,Eglise Sainte-Marie Madeleine - Restauration de l'ensemble des façades,1769803.92,8,20242024T12579,STAAT,80921284800034,SA4_ACBC_INTERV°URGENCE SUR ENSEMBLE DES BATIMENTS DE LA VDP,2024,1440000.0,0.85,confirmed,overlap=['ensemble']
2023_18_51_022,2023,Requalification de la rue de la Goutte d'Or,1760056.2,18,20222022T03286,EIFFAGE ENERGIE SYSTEMES,32381463200150,MODERNISATION CT BIBLIO MUNICIPALE GOUTTE D'OR. 2 RUE FLEURY,2022,574498.08,0.9,confirmed,overlap=['goutte']
2023_18_51_022,2023,Requalification de la rue de la Goutte d'Or,1760056.2,18,20242024S10331,AMOES,49519128000108,SUBSÉQUENT AMO PERF.ÉNERGÉT. GYMNASE GOUTTE D'OR 75018,2024,84850.0,0.85,confirmed,overlap=['goutte']
2023_18_51_022,2023,Requalification de la rue de la Goutte d'Or,1760056.2,18,20222022T01370,PHONELEC,43449081900035,TRAVAUX SSI GYMNASE GOUTTE D'OR 75018,2022,66019.0,0.85,confirmed,overlap=['goutte']
2023_18_51_022,2023,Requalification de la rue de la Goutte d'Or,1760056.2,18,20222022S09953,SOREIB,32132669600069,CRÈCHE 59 RUE DE LA GOUTTE D'OR. MODERNISATION CVC,2022,57460.0,0.85,confirmed,overlap=['goutte']
2023_18_51_022,2023,Requalification de la rue de la Goutte d'Or,1760056.2,18,20212021T03432,WEYA,51131504600017,MODERNISATION INSTALLATIONS CLIM GYMNASE DE LA GOUTTE D'OR,2021,384341.35,0.85,confirmed,overlap=['goutte']
2023_13_36_026,2023,Quartier Choisy / Jeanne d'Arc : Diverses rues et rues aux écoles,1759556.82,13,decp-2024T13316,,32916815792,Travaux d'aménagement de rues aux écoles à Paris,2024,2173327.73,1.0,confirmed,"overlap=['ecoles', 'rues']"
2023_13_36_026,2023,Quartier Choisy / Jeanne d'Arc : Diverses rues et rues aux écoles,1759556.82,13,20231370090010,SPL PARISEINE,83942912300020,MANDAT AMO RELATIF A L'AMENAGEMENT RUE AUX ECOLES A PARIS,2023,14047250.0,0.85,confirmed,overlap=['ecoles']
2023_13_36_026,2023,Quartier Choisy / Jeanne d'Arc : Diverses rues et rues aux écoles,1759556.82,13,2023C610000001,STE PUBLIQUE LOCALE PARIS &,52208576000034,MANDAT AMOA RUE AUX ECOLES ET EVQ,2023,13896358.0,0.85,confirmed,overlap=['ecoles']
2023_13_36_026,2023,Quartier Choisy / Jeanne d'Arc : Diverses rues et rues aux écoles,1759556.82,13,20232023S09166,THERMI FLUIDES,44040888800061,MAÎTRISE D'OEUVRE HORS LOI MOP ECOLES 15B RUE ST DIDIER,2023,42000.0,0.85,confirmed,overlap=['ecoles']
2023_13_36_026,2023,Quartier Choisy / Jeanne d'Arc : Diverses rues et rues aux écoles,1759556.82,13,20222022F00586,POYET MOTTE PUERICULTURE,80486099700019,SA2 PRODUITS TEXTILES A DESTINATION DES ECOLES LOT 2,2022,2016000.0,0.85,confirmed,overlap=['ecoles']
2024_13_36_016,2024,College Gustave Flaubert - Restructuration de la cuisine,1740832.82,13,20202021S00820,AKLA ARCHITECTES,49502120600026,MOE RESTRUCTURATION CANTINE COLL.GUSTAVE FLAUBERT 75013,2021,203742.0,1.0,confirmed,"overlap=['flaubert', 'gustave', 'restructuration']"
2024_13_36_016,2024,College Gustave Flaubert - Restructuration de la cuisine,1740832.82,13,20242024S00213,ETUDES PLURIDISCIPLIN ET CONSEILS,39243247200059,MOE RESTRUCTURATION SECTIONS CUISINE MISE ACCESSIBILITÉ CC,2024,154000.0,0.85,confirmed,overlap=['restructuration']
2024_13_36_016,2024,College Gustave Flaubert - Restructuration de la cuisine,1740832.82,13,20232023T03656,EDILE CONSTRUCTION,37770055400019,RESTRUCTURATION SANITAIRES COLLEGE ROUAULT 19EME,2023,647313.01,0.85,confirmed,overlap=['restructuration']
2024_13_36_016,2024,College Gustave Flaubert - Restructuration de la cuisine,1740832.82,13,20232023T04444,SOGETHEC,51765203800020,TRAVAUX RESTRUCTURATION LAVERIE COLLEGE POQUELIN 1ER,2023,67416.47,0.85,confirmed,overlap=['restructuration']
2024_13_36_016,2024,College Gustave Flaubert - Restructuration de la cuisine,1740832.82,13,20222022T03395,REOLIAN MULTITEC,69201718900097,RESTRUCTURATION CUISINE CRECHE RIGOLES 20EME,2022,142031.79,0.85,confirmed,overlap=['restructuration']
2024_11_30_017,2024,Mairie Du 11e Arrondissement - Ravalement et couverture,1726510.02,11,20242024T02726,ATTEC,51238993300049,RAVALEMENT FAÇADE ITE ET RÉFECT° ÉTANCHÉITÉ TERRASSE,2024,754432.6,0.85,confirmed,overlap=['ravalement']
2024_11_30_017,2024,Mairie Du 11e Arrondissement - Ravalement et couverture,1726510.02,11,20242024S06530,1090 ARCHITECTES,80352183000015,MOE LOT 4 RAVALEMENT ET REMPLACEMENT MENUISERIES EXTÉRIEURES,2024,429576.0,0.85,confirmed,overlap=['ravalement']
2024_11_30_017,2024,Mairie Du 11e Arrondissement - Ravalement et couverture,1726510.02,11,20242024T05210,L ESSOR,54204382300013,RAVALEMENT FAÇADE CÖTÉ BD - EE 7 BD BELLEVILLE 75011,2024,425203.21,0.85,confirmed,overlap=['ravalement']
2024_11_30_017,2024,Mairie Du 11e Arrondissement - Ravalement et couverture,1726510.02,11,20242024S06528,APGO ARCHITECTURE ET PATRIMOINE,45283782600026,MOE RAVALEMENT ET LE REMPLACEMENT DES MENUISERIES EXTÉRIEURE,2024,256000.0,0.85,confirmed,overlap=['ravalement']
2024_11_30_017,2024,Mairie Du 11e Arrondissement - Ravalement et couverture,1726510.02,11,20242024T04148,EUROPEENNE DE BATIMENT,45231636700039,RAVALEMENT FAÇADE PRINCIPALE CÔTÉ COURS EE 221 PEREIRE 17EME,2024,238272.5,0.85,confirmed,overlap=['ravalement']
2023_18_51_025,2023,Piscine Belliard - Construction,1662473.24,18,20232023T06374,BOUYGUES BATIMENT ILE DE FRANCE,43390083400188,SA4.TRVX CSTRUCT PISCINE 133 BIS R BELLIARD 75018 LOT 1,2023,18660000.0,0.9,confirmed,overlap=['belliard']
2023_18_51_025,2023,Piscine Belliard - Construction,1662473.24,18,20201210020010,SCP ARCHITEC. BOURGUEIL / ROULEAU,34875168600034,MOE ÉCO-CONSTRUCTION PISCINE 133B RUE BELLIARD 75018 SAMO,2020,1495240.0,0.85,confirmed,overlap=['belliard']
2024_12_33_022,2024,Place Felix Eboué,1603305.63,12,20242024T12421,GROUPE LOISELEUR GRAND PARIS SUD,57213977200030,SA3_MS TRX ESPACES VERTS REAMENAGEMT PLACE FELIX EBOUE 12EME,2024,329111.47,0.9,confirmed,"overlap=['eboue', 'felix']"
2024_12_33_022,2024,Place Felix Eboué,1603305.63,12,20242024T02557,ENTREPRISE DE TRAVAUX FAYOLLE,50163916500015,SA3.MS_AC TRVX INFRACSTRUC VOIRIE PL FELIX EBOUÉ V.P 12EME,2024,4769981.9,0.9,confirmed,"overlap=['eboue', 'felix']"
2024_09_24_017,2024,Rue de Clichy,1597536.06,9,20232023T08276,COLAS FRANCE,32933888302274,SA3 MS TVX DE REAMENAGEMENT RUE DE CLICHY,2023,1729556.3,0.85,confirmed,overlap=['clichy']
2024_09_24_017,2024,Rue de Clichy,1597536.06,9,20232023T03560,ESPACES TP,75331059800010,TRAVAUX RÉAMÉNAGEMENT COUR EE 10 RUE DE CLICHY 75009 PARIS,2023,128599.02,0.85,confirmed,overlap=['clichy']
2024_09_24_017,2024,Rue de Clichy,1597536.06,9,20222022T02106,TOKHEIM SERVICES FRANCE,34535118300578,SA3 RENOVATION STATIONS DE GRAISSAGE ET HUILES GARAGE CLICHY,2022,99479.03,0.85,confirmed,overlap=['clichy']
2024_10_27_014,2024,Mairie Du 10e Arrondissement - Restauration des façades et menuiseries,1581089.71,10,,,,,,,,no_match,aucun candidat score >= 0.60
2024_20_57_028,2024,Poursuivre l'ouverture de la Petite Ceinture,1563987.69,20,decp-2025T02919,,74715071200020,"Accords-cadres à bons de commande pour les travaux de fouilles et plantations d'arbres pour la Ville de Paris et le Centre d'Action Sociale de la Ville de Paris. - Travaux de fouilles et plantations d’arbres sur le domaine public de voirie, des parcs, jardins, Petite Ceinture et cimetières pour la Ville de Paris dans les arrondissements Paris Centre, 11ème, 12ème (hors bois de Vincennes), 19ème, 20ème et les cimetières extramuros de Pantin (93) et Ivry (94).",2025,10000000.0,1.0,confirmed,"overlap=['ceinture', 'petite']"
2024_20_57_028,2024,Poursuivre l'ouverture de la Petite Ceinture,1563987.69,20,decp-2025T02918,,38307718700060,"Accords-cadres à bons de commande pour les travaux de fouilles et plantations d'arbres pour la Ville de Paris et le Centre d'Action Sociale de la Ville de Paris. - Travaux de fouilles et plantations d’arbres sur le domaine public de voirie, des parcs, jardins, Petite Ceinture et cimetières pour la Ville de Paris dans les 5ème, 6ème, 7ème, 13ème, 14ème et 15ème arrondissements et les cimetières extramuros de Thiais (94) et Bagneux (92).",2025,10000000.0,1.0,confirmed,"overlap=['ceinture', 'petite']"
